BookID,Title,Author,Downloads
5413,The Memoirs of Count Grammont — Volume 05,"Hamilton, Anthony, Count",5
5414,The Memoirs of Count Grammont — Volume 06,"Scott, Walter",3
5415,The Memoirs of Count Grammont — Volume 07,"Scott, Walter",4
5416,The Memoirs of Count Grammont — Complete,"Hamilton, Anthony, Count",38
5417,"Struggling Upward, or Luke Larkin's Luck","Alger, Horatio",28
5418,The Home Acre,"Roe, Edward Payson",16
5419,"The Satires, Epistles, and Art of Poetry of Horace",Horace,51
542,The Life of Me: An Autobiography,"Johnson, Clarence Edgar",19
5420,Rab and His Friends,"Brown, John",29
5421,The Metropolis,"Sinclair, Upton",43
5422,The Masquerader,"Thurston, Katherine Cecil",11
5423,L'homme Qui Rit,"Hugo, Victor",265
5424,"Icelandic Primer with Grammar, Notes and Glossary","Sweet, Henry",97
5425,The Five Books of Youth,"Hillyer, Robert",7
5426,Princess Polly's Playmates,"Brooks, Amy",7
5427,Emile,"Rousseau, Jean-Jacques",403
5428,A Defence of Poetry and Other Essays,"Shelley, Percy Bysshe",195
5429,Preface to Shakespeare,"Johnson, Samuel",57
543,Main Street,"Lewis, Sinclair",225
5430,Preface to a Dictionary of the English Language,"Johnson, Samuel",131
5431,Stories by Foreign Authors: German — Volume 1,"Hoffmann, E. T. A. (Ernst Theodor Amadeus)",57
5432,The Odes and Carmen Saeculare of Horace,"Conington, John",37
5433,Without a Home,"Roe, Edward Payson",10
5434,"The Physiology of Taste; Or, Transcendental Gastronomy","Robinson, Fayette",62
5435,The Stillwater Tragedy,"Aldrich, Thomas Bailey",20
5436,Hyperion,"Longfellow, Henry Wadsworth",29
5437,An Original Belle,"Roe, Edward Payson",7
5438,Glenloch Girls,"Remick, Grace May",6
5439,Uarda : a Romance of Ancient Egypt — Volume 01,"Bell, Clara",14
544,Anne's House of Dreams,"Montgomery, L. M. (Lucy Maud)",699
5440,Uarda : a Romance of Ancient Egypt — Volume 02,"Bell, Clara",2
5441,Uarda : a Romance of Ancient Egypt — Volume 03,"Bell, Clara",4
5442,Uarda : a Romance of Ancient Egypt — Volume 04,"Ebers, Georg",3
5443,Uarda : a Romance of Ancient Egypt — Volume 05,"Ebers, Georg",3
5444,Uarda : a Romance of Ancient Egypt — Volume 06,"Ebers, Georg",3
5445,Uarda : a Romance of Ancient Egypt — Volume 07,"Ebers, Georg",3
5446,Uarda : a Romance of Ancient Egypt — Volume 08,"Bell, Clara",3
5447,Uarda : a Romance of Ancient Egypt — Volume 09,"Bell, Clara",4
5448,Uarda : a Romance of Ancient Egypt — Volume 10,"Ebers, Georg",4
5449,Uarda : a Romance of Ancient Egypt — Complete,"Bell, Clara",88
545,At the Earth's Core,"Burroughs, Edgar Rice",100
5450,An Egyptian Princess — Volume 01,"Grove, Eleanor",16
5451,An Egyptian Princess — Volume 02,"Ebers, Georg",4
5452,An Egyptian Princess — Volume 03,"Ebers, Georg",3
5453,An Egyptian Princess — Volume 04,"Ebers, Georg",3
5454,An Egyptian Princess — Volume 05,"Grove, Eleanor",3
5455,An Egyptian Princess — Volume 06,"Ebers, Georg",2
5456,An Egyptian Princess — Volume 07,"Grove, Eleanor",3
5457,An Egyptian Princess — Volume 08,"Ebers, Georg",3
5458,An Egyptian Princess — Volume 09,"Ebers, Georg",3
5459,An Egyptian Princess — Volume 10,"Ebers, Georg",2
546,Under the Andes,"Stout, Rex",147
5460,An Egyptian Princess — Complete,"Ebers, Georg",112
5461,The Sisters — Volume 1,"Ebers, Georg",2
5462,The Sisters — Volume 2,"Ebers, Georg",4
5463,The Sisters — Volume 3,"Bell, Clara",3
5464,The Sisters — Volume 4,"Ebers, Georg",3
5465,The Sisters — Volume 5,"Bell, Clara",4
5466,The Sisters — Complete,"Ebers, Georg",33
5467,Joshua — Volume 1,"Ebers, Georg",2
5468,Joshua — Volume 2,"Ebers, Georg",0
5469,Joshua — Volume 3,"Ebers, Georg",0
547,Baron Trigault's Vengeance,"Gaboriau, Emile",45
5470,Joshua — Volume 4,"Safford, Mary J.",0
5471,Joshua — Volume 5,"Ebers, Georg",2
5472,Joshua — Complete,"Safford, Mary J.",9
5473,Cleopatra — Volume 01,"Safford, Mary J.",14
5474,Cleopatra — Volume 02,"Ebers, Georg",3
5475,Cleopatra — Volume 03,"Safford, Mary J.",1
5476,Cleopatra — Volume 04,"Safford, Mary J.",2
5477,Cleopatra — Volume 05,"Ebers, Georg",3
5478,Cleopatra — Volume 06,"Safford, Mary J.",3
5479,Cleopatra — Volume 07,"Ebers, Georg",3
548,"Project Trinity, 1945-1946","Maag, Carl R.",40
5480,Cleopatra — Volume 08,"Safford, Mary J.",2
5481,Cleopatra — Volume 09,"Ebers, Georg",2
5482,Cleopatra — Complete,"Ebers, Georg",55
5483,The Emperor — Volume 01,"Ebers, Georg",6
5484,The Emperor — Volume 02,"Bell, Clara",1
5485,The Emperor — Volume 03,"Ebers, Georg",0
5486,The Emperor — Volume 04,"Ebers, Georg",2
5487,The Emperor — Volume 05,"Bell, Clara",2
5488,The Emperor — Volume 06,"Ebers, Georg",1
5489,The Emperor — Volume 07,"Ebers, Georg",4
549,The Underdogs: A Novel of the Mexican Revolution,"Azuela, Mariano",122
5490,The Emperor — Volume 08,"Ebers, Georg",0
5491,The Emperor — Volume 09,"Bell, Clara",1
5492,The Emperor — Volume 10,"Ebers, Georg",2
5493,The Emperor — Complete,"Ebers, Georg",10
5494,Homo Sum — Volume 01,"Bell, Clara",6
5495,Homo Sum — Volume 02,"Bell, Clara",5
5496,Homo Sum — Volume 03,"Bell, Clara",2
5497,Homo Sum — Volume 04,"Ebers, Georg",2
5498,Homo Sum — Volume 05,"Bell, Clara",3
5499,Homo Sum — Complete,"Bell, Clara",11
55,The Wonderful Wizard of Oz,"Baum, L. Frank (Lyman Frank)",2695
550,Silas Marner,"Eliot, George",665
5500,The Advancement of Learning,"Bacon, Francis",246
5501,Serapis — Volume 01,"Ebers, Georg",3
5502,Serapis — Volume 02,"Bell, Clara",2
5503,Serapis — Volume 03,"Bell, Clara",2
5504,Serapis — Volume 04,"Ebers, Georg",3
5505,Serapis — Volume 05,"Ebers, Georg",1
5506,Serapis — Volume 06,"Ebers, Georg",0
5507,Serapis — Complete,"Ebers, Georg",17
5508,Arachne — Volume 01,"Safford, Mary J.",8
5509,Arachne — Volume 02,"Safford, Mary J.",1
551,The Land That Time Forgot,"Burroughs, Edgar Rice",258
5510,Arachne — Volume 03,"Ebers, Georg",0
5511,Arachne — Volume 04,"Safford, Mary J.",0
5512,Arachne — Volume 05,"Safford, Mary J.",2
5513,Arachne — Volume 06,"Ebers, Georg",3
5514,Arachne — Volume 07,"Safford, Mary J.",1
5515,Arachne — Volume 08,"Safford, Mary J.",0
5516,Arachne — Complete,"Safford, Mary J.",34
5517,The Bride of the Nile — Volume 01,"Bell, Clara",15
5518,The Bride of the Nile — Volume 02,"Bell, Clara",4
5519,The Bride of the Nile — Volume 03,"Ebers, Georg",1
552,The People That Time Forgot,"Burroughs, Edgar Rice",178
5520,The Bride of the Nile — Volume 04,"Bell, Clara",2
5521,The Bride of the Nile — Volume 05,"Ebers, Georg",2
5522,The Bride of the Nile — Volume 06,"Ebers, Georg",3
5523,The Bride of the Nile — Volume 07,"Bell, Clara",1
5524,The Bride of the Nile — Volume 08,"Bell, Clara",2
5525,The Bride of the Nile — Volume 09,"Bell, Clara",2
5526,The Bride of the Nile — Volume 10,"Ebers, Georg",2
5527,The Bride of the Nile — Volume 11,"Bell, Clara",1
5528,The Bride of the Nile — Volume 12,"Bell, Clara",3
5529,The Bride of the Nile — Complete,"Bell, Clara",64
553,Out of Time's Abyss,"Burroughs, Edgar Rice",223
5530,A Thorny Path — Volume 01,"Ebers, Georg",7
5531,A Thorny Path — Volume 02,"Ebers, Georg",1
5532,A Thorny Path — Volume 03,"Ebers, Georg",1
5533,A Thorny Path — Volume 04,"Ebers, Georg",1
5534,A Thorny Path — Volume 05,"Ebers, Georg",0
5535,A Thorny Path — Volume 06,"Bell, Clara",1
5536,A Thorny Path — Volume 07,"Ebers, Georg",0
5537,A Thorny Path — Volume 08,"Ebers, Georg",0
5538,A Thorny Path — Volume 09,"Ebers, Georg",1
5539,A Thorny Path — Volume 10,"Bell, Clara",1
554,The Contrast,"Tyler, Royall",38
5540,A Thorny Path — Volume 11,"Bell, Clara",1
5541,A Thorny Path — Volume 12,"Bell, Clara",0
5542,A Thorny Path — Complete,"Bell, Clara",21
5543,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 01,"Ebers, Georg",2
5544,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 02,"Safford, Mary J.",0
5545,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 03,"Safford, Mary J.",0
5546,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 04,"Ebers, Georg",0
5547,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 05,"Safford, Mary J.",1
5548,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 06,"Ebers, Georg",1
5549,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 07,"Safford, Mary J.",0
555,The Unbearable Bassington,Saki,96
5550,In the Fire of the Forge: A Romance of Old Nuremberg — Volume 08,"Ebers, Georg",2
5551,In the Fire of the Forge: A Romance of Old Nuremberg — Complete,"Ebers, Georg",14
5552,Margery (Gred): A Tale Of Old Nuremberg — Volume 01,"Bell, Clara",2
5553,Margery (Gred): A Tale Of Old Nuremberg — Volume 02,"Bell, Clara",3
5554,Margery (Gred): A Tale Of Old Nuremberg — Volume 03,"Ebers, Georg",0
5555,Margery (Gred): A Tale Of Old Nuremberg — Volume 04,"Bell, Clara",1
5556,Margery (Gred): A Tale Of Old Nuremberg — Volume 05,"Ebers, Georg",1
5557,Margery (Gred): A Tale Of Old Nuremberg — Volume 06,"Bell, Clara",3
5558,Margery (Gred): A Tale Of Old Nuremberg — Volume 07,"Ebers, Georg",1
5559,Margery (Gred): A Tale Of Old Nuremberg — Volume 08,"Ebers, Georg",0
556,Rewards and Fairies,"Kipling, Rudyard",50
5560,Margery (Gred): A Tale Of Old Nuremberg — Complete,"Ebers, Georg",10
5561,Barbara Blomberg — Volume 01,"Ebers, Georg",3
5562,Barbara Blomberg — Volume 02,"Safford, Mary J.",5
5563,Barbara Blomberg — Volume 03,"Ebers, Georg",2
5564,Barbara Blomberg — Volume 04,"Safford, Mary J.",2
5565,Barbara Blomberg — Volume 05,"Ebers, Georg",1
5566,Barbara Blomberg — Volume 06,"Safford, Mary J.",1
5567,Barbara Blomberg — Volume 07,"Ebers, Georg",2
5568,Barbara Blomberg — Volume 08,"Ebers, Georg",2
5569,Barbara Blomberg — Volume 09,"Safford, Mary J.",3
557,Puck of Pook's Hill,"Kipling, Rudyard",81
5570,Barbara Blomberg — Volume 10,"Safford, Mary J.",1
5571,Barbara Blomberg — Complete,"Safford, Mary J.",18
5572,"A Word, Only a Word — Volume 01","Ebers, Georg",2
5573,"A Word, Only a Word — Volume 02","Safford, Mary J.",0
5574,"A Word, Only a Word — Volume 03","Safford, Mary J.",1
5575,"A Word, Only a Word — Volume 04","Safford, Mary J.",0
5576,"A Word, Only a Word — Volume 05","Safford, Mary J.",0
5577,"A Word, Only a Word — Complete","Ebers, Georg",10
5578,The Burgomaster's Wife — Volume 01,"Safford, Mary J.",2
5579,The Burgomaster's Wife — Volume 02,"Ebers, Georg",2
558,The Thirty-Nine Steps,"Buchan, John",1870
5580,The Burgomaster's Wife — Volume 03,"Safford, Mary J.",1
5581,The Burgomaster's Wife — Volume 04,"Safford, Mary J.",1
5582,The Burgomaster's Wife — Volume 05,"Ebers, Georg",0
5583,The Burgomaster's Wife — Complete,"Ebers, Georg",13
5584,In the Blue Pike — Volume 01,"Ebers, Georg",2
5585,In the Blue Pike — Volume 02,"Ebers, Georg",1
5586,In the Blue Pike — Volume 03,"Ebers, Georg",1
5587,In the Blue Pike — Complete,"Safford, Mary J.",5
5588,A Question,"Safford, Mary J.",3
5589,The Elixir,"Ebers, Georg",2
559,Greenmantle,"Buchan, John",494
5590,The Greylock: A Fairy Tale,"Ebers, Georg",2
5591,The Nuts: A Christmas Story for my Children and Grandchildren,"Ebers, Georg",0
5592,The Complete Short Works of Georg Ebers,"Safford, Mary J.",14
5593,The Story of My Life — Volume 01,"Ebers, Georg",2
5594,The Story of My Life — Volume 02,"Safford, Mary J.",2
5595,The Story of My Life — Volume 03,"Ebers, Georg",2
5596,The Story of My Life — Volume 04,"Safford, Mary J.",0
5597,The Story of My Life — Volume 05,"Ebers, Georg",1
5598,The Story of My Life — Volume 06,"Safford, Mary J.",0
5599,The Story of My Life — Complete,"Ebers, Georg",29
56,NREN for All: Insurmountable Opportunity,"Polly, Jean Armour",7
560,Mr. Standfast,"Buchan, John",368
5600,The Historical Romances of Georg Ebers,"Ebers, Georg",17
5601,Jan of the Windmill: A Story of the Plains,"Ewing, Juliana Horatia Gatty",10
5602,The Boy Scouts Patrol,"Victor, Ralph",15
5603,Seven Icelandic Short Stories,Ásgeir Pétursson,62
5604,Getting Married,"Shaw, Bernard",133
5605,The Power of Movement in Plants,"Darwin, Charles",39
5606,Guns of the Gods: A Story of Yasmini's Youth,"Mundy, Talbot",38
5607,Romanzero,"Heine, Heinrich",52
5608,Trial of the Witnesses of the Resurrection of Jesus,"Sherlock, Thomas",13
5609,"The Corporation of London, Its Rights and Privileges","Allen, William Ferneley",7
561,The Further Adventures of Robinson Crusoe,"Defoe, Daniel",144
5610,The Cardinal's Snuff-Box,"Harland, Henry",17
5611,The Satyricon of Petronius Arbiter,"Burnaby, William",47
5612,The Arabian Nights Entertainments - Volume 01,Anonymous,24
5613,None,None,0
5614,Chess Strategy,"Du Mont, J. (Jules)",178
5615,The Pink Fairy Book,"Lang, Andrew",239
5616,The Madman: His Parables and Poems,"Gibran, Kahlil",369
5617,The Bobbsey Twins in Washington,"Hope, Laura Lee",37
5618,Six Plays,"Darwin, Florence Henrietta Fisher, Lady",2
5619,Essays on Mankind and Political Arithmetic,"Morley, Henry",50
562,The Go Ahead Boys and the Racing Motor-Boat,"Kay, Ross",9
5620,"Palaces and Courts of the Exposition
A Handbook of the Architecture, Sculpture and Mural Paintings, with Special Reference to the Symbolism","James, Juliet Helena Lumbard",15
5621,Baron d'Holbach : a Study of Eighteenth Century Radicalism in France,"Cushing, Max Pearson",20
5622,At Last: A Novel,"Harland, Marion",31
5623,"The Young Explorer; Or, Claiming His Fortune","Alger, Horatio",55
5624,The Inhumanity of Socialism,"Adams, Edward F. (Edward Francis)",22
5625,Flint and Feather: Collected Verse,"Johnson, E. Pauline",16
5626,The Motormaniacs,"Osbourne, Lloyd",4
5627,"String Quartet No. 10 in E-flat Major, Opus 124, No. 1","Schubert, Franz",30
5628,Preludes 1921-1922,"Drinkwater, John",5
5629,Dorothy Dale: A Girl of To-Day,"Penrose, Margaret",24
563,"The Planet Mars and Its Inhabitants, a Psychic Revelation","Kennon, J. L.",19
5630,"The Story of ""Mormonism"" and The Philosophy of ""Mormonism""","Talmage, James E. (James Edward)",38
5631,Patty's Suitors,"Wells, Carolyn",19
5632,Five Little Peppers Midway,"Sidney, Margaret",58
5633,The Martial Adventures of Henry and Me,"White, William Allen",8
5634,Große Fuge in B flat major Opus 133,"Beethoven, Ludwig van",61
5635,"String Quartet No. 3 in G Major, K. 156","Mozart, Wolfgang Amadeus",29
5636,Winding Paths,"Page, Gertrude",7
5637,"Literary and Philosophical Essays: French, German and Italian","Schiller, Friedrich",224
5638,An Adventure with a Genius: Recollections of Joseph Pulitzer,"Ireland, Alleyne",10
5639,The Progressive Democracy of James M. Cox,"Morris, Charles E. (Charles Eugene)",4
564,The Mystery of Edwin Drood,"Dickens, Charles",372
5640,"Báró Podmaniczky Pál és a norvég Biblia
Elbeszélés a 18 nyelvü nagyapáról 77 nyelven és rovásírással","Ilona, Martinovitsné Kutas",15
5641,"Man or Matter
Introduction to a Spiritual Understanding of Nature on the Basis of Goethe's Method of Training Observation and Thought","Lehrs, Ernst",33
5642,Harry Heathcote of Gangoil: A Tale of Australian Bush-Life,"Trollope, Anthony",9
5643,Ranson's Folly,"Davis, Richard Harding",8
5644,"Sganarelle, ou le Cocu imaginaire",Molière,10
5645,Sketches by Seymour — Volume 01,"Seymour, Robert",6
5646,Sketches by Seymour — Volume 02,"Seymour, Robert",5
5647,Sketches by Seymour — Volume 03,"Seymour, Robert",12
5648,Sketches by Seymour — Volume 04,"Seymour, Robert",5
5649,Sketches by Seymour — Volume 05,"Seymour, Robert",6
565,The Zincali: An Account of the Gypsies of Spain,"Borrow, George",30
5650,Sketches by Seymour — Complete,"Seymour, Robert",207
5651,Dreams and Dream Stories,"Kingsford, Anna Bonus",6
5652,Thoughts out of Season Part I,"Ludovici, Anthony M. (Anthony Mario)",102
5653,Die Mitschuldigen,"Goethe, Johann Wolfgang von",30
5654,What Every Woman Knows,"Barrie, J. M. (James Matthew)",30
5655,Burke's Speech on Conciliation with America,"Newsom, Sidney Carleton",29
5656,The Gospel of John for Readers,Lightheart,2
5657,The Practice of the Presence of God,"Lawrence, of the Resurrection, Brother",234
5658,Lord Jim,"Conrad, Joseph",621
5659,"Stories by Foreign Authors: Polish, Greek, Belgian, Hungarian","Maeterlinck, Maurice",22
566,The History of the Thirty Years' War,"Schiller, Friedrich",27
5660,Mary Louise,"Baum, L. Frank (Lyman Frank)",66
5661,"A Son of the Gods, and A Horseman in the Sky","Bierce, Ambrose",46
5662,The Potato Child & Others,"Woodbury, Lucia Prudence Hall",20
5663,The Prose of Alfred Lichtenstein,"Lichtenstein, Alfred",2
5664,The Arabian Nights Entertainments — Volume 01,"Scott, Jonathan",11
5665,The Arabian Nights Entertainments — Volume 02,"Scott, Jonathan",7
5666,The Arabian Nights Entertainments — Volume 03,"Scott, Jonathan",9
5667,The Arabian Nights Entertainments — Volume 04,"Scott, Jonathan",11
5668,The Arabian Nights Entertainments - Complete,"Scott, Jonathan",76
5669,Considerations on Representative Government,"Mill, John Stuart",263
567,"The Complete Works of Brann, the Iconoclast — Volume 01","Brann, William Cowper",11
5670,Jacob's Room,"Woolf, Virginia",239
5671,The Visions of the Sleeping Bard,"Davies, Robert Gwyneddon",11
5672,The Voice on the Wire,"Ball, Eustace Hale",24
5673,"The Young Musician; Or, Fighting His Way","Alger, Horatio",29
5674,"Hector's Inheritance, Or, the Boys of Smith Institute","Alger, Horatio",27
5675,The Holiday Round,"Milne, A. A. (Alan Alexander)",16
5676,A Double Story,"MacDonald, George",76
5677,Jimmie Higgins,"Sinclair, Upton",18
5678,"Heroic Romances of Ireland, Translated into English Prose and Verse — Volume 1","Leahy, Arthur Herbert",8
5679,"Heroic Romances of Ireland, Translated into English Prose and Verse — Volume 2","Leahy, Arthur Herbert",8
